codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;total_recomendacoes
46434;46434;46434;ACIDENTE;JUQUIÁ;SP;BRASIL;****;03/10/2012;11:00:00;3
46439;46439;46439;INCIDENTE GRAVE;PORTO ALEGRE;RS;BRASIL;SSBN;03/10/2012;16:33:00;0
46443;46443;46443;INCIDENTE GRAVE;TEFÉ;AM;BRASIL;SBTF;03/10/2012;12:35:00;1
46518;46518;46518;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;03/10/2012;11:40:00;0
46695;46695;46695;INCIDENTE;VITÓRIA;ES;BRASIL;SBVT;03/10/2012;19:40:00;0
46479;46479;46479;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;04/10/2012;22:05:00;0
50693;50693;50693;ACIDENTE;GURINHATÃ;MG;BRASIL;****;04/10/2012;18:00:00;0
46474;46474;46474;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;05/10/2012;19:38:00;0
46476;46476;46476;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;05/10/2012;18:00:00;0
46480;46480;46480;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;05/10/2012;17:09:00;0
46445;46445;46445;INCIDENTE GRAVE;CATANDUVA;SP;BRASIL;SDCD;07/10/2012;15:30:00;3
46432;46432;46432;ACIDENTE;SANTA CRUZ DO ARARI;PA;BRASIL;****;08/10/2012;13:30:00;3
46475;46475;46475;INCIDENTE;CAMPO GRANDE;MS;BRASIL;SBCG;09/10/2012;17:22:00;0
46481;46481;46481;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;09/10/2012;21:27:00;0
46433;46433;46433;INCIDENTE;MARICÁ;RJ;BRASIL;****;10/10/2012;20:33:00;0
46449;46449;46449;ACIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;10/10/2012;19:13:00;0
46471;46471;46471;INCIDENTE;CARAUARI;AM;BRASIL;SWCA;10/10/2012;15:30:00;0
46472;46472;46472;INCIDENTE;JOÃO PESSOA;PB;BRASIL;SBJP;10/10/2012;17:59:00;0
46448;46448;46448;INCIDENTE GRAVE;CALDAS NOVAS;GO;BRASIL;****;11/10/2012;11:00:00;0
46484;46484;46484;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;11/10/2012;16:45:00;0
46696;46696;46696;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;****;11/10/2012;12:50:00;0
46431;46431;46431;ACIDENTE;CAMPINAS;SP;BRASIL;SBKP;13/10/2012;22:55:00;0
46571;46571;46571;ACIDENTE;LONDRINA;PR;BRASIL;****;13/10/2012;21:40:00;0
46594;46594;46594;INCIDENTE GRAVE;POÇOS DE CALDAS;MG;BRASIL;SBPC;13/10/2012;21:05:00;0
46485;46485;46485;INCIDENTE;PORTO SEGURO;BA;BRASIL;SBPS;14/10/2012;20:40:00;0
46486;46486;46486;INCIDENTE;TERESINA;PI;BRASIL;SBTE;14/10/2012;00:09:00;0
50712;50712;50712;ACIDENTE;AMERICANA;SP;BRASIL;SDAI;14/10/2012;20:30:00;0
46613;46613;46613;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;15/10/2012;17:42:00;0
46487;46487;46487;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;16/10/2012;20:00:00;0
46650;46650;46650;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;17/10/2012;11:35:00;0
46674;46674;46674;INCIDENTE;RONDONÓPOLIS;MT;BRASIL;SWRD;17/10/2012;20:40:00;0
46581;46581;46581;ACIDENTE;CAMPINA GRANDE DO SUL;PR;BRASIL;****;18/10/2012;21:00:00;0
46514;46514;46514;ACIDENTE;CAMPO GRANDE;MS;BRASIL;****;20/10/2012;15:00:00;0
46648;46648;46648;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;20/10/2012;11:12:00;0
46649;46649;46649;INCIDENTE;CAMPINAS;SP;BRASIL;****;20/10/2012;22:43:00;0
46625;46625;46625;INCIDENTE;PALMAS;TO;BRASIL;SBPJ;21/10/2012;16:40:00;0
46577;46577;46577;INCIDENTE;CAMETÁ;PA;BRASIL;****;22/10/2012;18:38:00;0
46513;46513;46513;ACIDENTE;SÃO SEBASTIÃO DA BOA VISTA;PA;BRASIL;****;23/10/2012;12:40:00;0
46647;46647;46647;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;23/10/2012;10:01:00;0
46497;46497;46497;ACIDENTE;PORTO ALEGRE;RS;BRASIL;SSBN;24/10/2012;12:05:00;0
46574;46574;46574;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;24/10/2012;22:50:00;0
46498;46498;46498;ACIDENTE;SENTO SÉ;BA;BRASIL;****;25/10/2012;13:00:00;1
46512;46512;46512;ACIDENTE;JABOTICABAL;SP;BRASIL;****;25/10/2012;15:00:00;0
46675;46675;46675;INCIDENTE;VITÓRIA DA CONQUISTA;BA;BRASIL;SBQV;25/10/2012;11:00:00;0
46676;46676;46676;INCIDENTE;CARLOS CHAGAS;MG;BRASIL;****;25/10/2012;17:48:00;0
52069;52069;52069;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;25/10/2012;18:33:00;0
46698;46698;46698;INCIDENTE;CABO FRIO;RJ;BRASIL;SBCB;26/10/2012;15:42:00;0
46499;46499;46499;ACIDENTE;CAMPINA VERDE;MG;BRASIL;****;27/10/2012;19:30:00;0
46624;46624;46624;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;27/10/2012;12:00:00;0
46639;46639;46639;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;27/10/2012;22:00:00;0
46677;46677;46677;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;27/10/2012;21:12:00;0
52070;52070;52070;INCIDENTE;RIO BRANCO;AC;BRASIL;SBRB;27/10/2012;16:15:00;0
46576;46576;46576;INCIDENTE GRAVE;IPATINGA;MG;BRASIL;SBIP;28/10/2012;17:30:00;0
46679;46679;46679;INCIDENTE;SANTANA DO ARAGUAIA;PA;BRASIL;SNKE;28/10/2012;11:30:00;0
46575;46575;46575;INCIDENTE;RECIFE;PE;BRASIL;SBRF;29/10/2012;02:45:00;0
46699;46699;46699;INCIDENTE;MACAÉ;RJ;BRASIL;****;29/10/2012;19:10:00;0
46822;46822;46822;INCIDENTE;ROSÁRIO OESTE;MT;BRASIL;****;29/10/2012;11:00:00;0
46496;46496;46496;ACIDENTE;SOROCABA;SP;BRASIL;****;31/10/2012;16:30:00;0
46562;46562;46562;ACIDENTE;CANARANA;MT;BRASIL;****;31/10/2012;10:05:00;0
46582;46582;46582;ACIDENTE;CHAPADA DOS GUIMARÃES;MT;BRASIL;****;01/11/2012;19:49:00;1
46597;46597;46597;INCIDENTE;MARABÁ;PA;BRASIL;SBMA;01/11/2012;16:20:00;0
46604;46604;46604;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;01/11/2012;18:00:00;0
46563;46563;46563;ACIDENTE;ARUANÃ;GO;BRASIL;****;02/11/2012;12:00:00;1
46572;46572;46572;INCIDENTE GRAVE;CURITIBA;PR;BRASIL;SBBI;02/11/2012;12:26:00;0
46589;46589;46589;ACIDENTE;RECIFE;PE;BRASIL;SNEM;02/11/2012;14:30:00;0
46564;46564;46564;ACIDENTE;GOIÂNIA;GO;BRASIL;SBNV;03/11/2012;16:50:00;0
46588;46588;46588;ACIDENTE;BALNEÁRIO CAMBORIÚ;SC;BRASIL;****;03/11/2012;14:00:00;0
46565;46565;46565;ACIDENTE;COTEGIPE;BA;BRASIL;****;04/11/2012;20:00:00;0
46683;46683;46683;INCIDENTE;VITÓRIA DA CONQUISTA;BA;BRASIL;SBQV;04/11/2012;14:06:00;0
46566;46566;46566;ACIDENTE;LUZIÂNIA;GO;BRASIL;SWUZ;05/11/2012;11:55:00;0
46573;46573;46573;INCIDENTE GRAVE;SANTO ÂNGELO;RS;BRASIL;SBNM;05/11/2012;20:40:00;0
46673;46673;46673;INCIDENTE;MACEIÓ;AL;BRASIL;SBMO;05/11/2012;14:48:00;0
46583;46583;46583;ACIDENTE;ALMIRANTE TAMANDARÉ;PR;BRASIL;****;06/11/2012;21:30:00;9
46567;46567;46567;ACIDENTE;ALFENAS;MG;BRASIL;****;07/11/2012;16:15:00;0
46592;46592;46592;ACIDENTE;QUERÊNCIA;MT;BRASIL;SNGV;07/11/2012;18:00:00;0
46568;46568;46568;ACIDENTE;ALEGRETE;RS;BRASIL;****;08/11/2012;11:00:00;0
46569;46569;46569;ACIDENTE;ALTÔNIA;PR;BRASIL;****;08/11/2012;19:00:00;0
46584;46584;46584;ACIDENTE;ARAPUTANGA;MT;BRASIL;SWYH;08/11/2012;12:10:00;0
46694;46694;46694;INCIDENTE;MONTES CLAROS;MG;BRASIL;****;09/11/2012;13:15:00;0
46713;46713;46713;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;09/11/2012;11:48:00;0
46570;46570;46570;ACIDENTE;SÃO PAULO;SP;BRASIL;SBSP;11/11/2012;19:21:00;2
52071;52071;52071;INCIDENTE;MACAÉ;RJ;BRASIL;****;11/11/2012;18:00:00;0
46651;46651;46651;INCIDENTE;CURITIBA;PR;BRASIL;****;12/11/2012;18:50:00;0
46585;46585;46585;ACIDENTE;BAGÉ;RS;BRASIL;SSCE;13/11/2012;18:30:00;1
46598;46598;46598;INCIDENTE;PELOTAS;RS;BRASIL;SBPK;13/11/2012;12:00:00;0
46633;46633;46633;ACIDENTE;ABADIA DE GOIÁS;GO;BRASIL;****;15/11/2012;12:40:00;0
46586;46586;46586;ACIDENTE;URUAÇU;GO;BRASIL;****;16/11/2012;11:50:00;0
46605;46605;46605;INCIDENTE;CAMPO GRANDE;MS;BRASIL;SBCG;17/11/2012;11:30:00;0
46614;46614;46614;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;18/11/2012;22:41:00;0
46587;46587;46587;ACIDENTE;CAMPO GRANDE;MS;BRASIL;SBCG;19/11/2012;15:45:00;0
46599;46599;46599;INCIDENTE;AGUDOS;SP;BRASIL;****;19/11/2012;16:57:00;0
46606;46606;46606;INCIDENTE;VÁRZEA GRANDE;MT;BRASIL;SBCY;19/11/2012;18:05:00;0
46687;46687;46687;INCIDENTE;PELOTAS;RS;BRASIL;SBPK;19/11/2012;11:55:00;0
46692;46692;46692;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;****;19/11/2012;18:42:00;0
46600;46600;46600;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;20/11/2012;15:40:00;0
46616;46616;46616;INCIDENTE;VITÓRIA;ES;BRASIL;SBVT;20/11/2012;10:34:00;0
46591;46591;46591;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;****;21/11/2012;11:47:00;0
46618;46618;46618;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;21/11/2012;18:31:00;0
46629;46629;46629;INCIDENTE;ALIANÇA DO TOCANTINS;TO;BRASIL;****;21/11/2012;12:00:00;0
46693;46693;46693;INCIDENTE;RIO LARGO;AL;BRASIL;****;21/11/2012;13:10:00;0
46590;46590;46590;ACIDENTE;MARICÁ;RJ;BRASIL;SDMC;22/11/2012;11:45:00;0
46615;46615;46615;INCIDENTE;SÃO LUÍS;MA;BRASIL;SBSL;22/11/2012;09:50:00;0
46593;46593;46593;ACIDENTE;AMERICANA;SP;BRASIL;SDAI;23/11/2012;21:00:00;0
46602;46602;46602;INCIDENTE;PINHEIRO;MA;BRASIL;SNYE;23/11/2012;20:55:00;0
46612;46612;46612;ACIDENTE;CAMPINA GRANDE;PB;BRASIL;****;23/11/2012;14:47:00;0
46617;46617;46617;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;23/11/2012;20:00:00;0
46603;46603;46603;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;24/11/2012;12:33:00;0
46714;46714;46714;INCIDENTE;CURITIBA;PR;BRASIL;SBBI;25/11/2012;19:33:00;0
46628;46628;46628;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;26/11/2012;15:05:00;0
46715;46715;46715;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;26/11/2012;17:48:00;0
46716;46716;46716;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;27/11/2012;00:11:00;0
46723;46723;46723;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;27/11/2012;17:31:00;0
52072;52072;52072;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;27/11/2012;22:05:00;0
46601;46601;46601;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;28/11/2012;07:15:00;0
46626;46626;46626;INCIDENTE;ITAJUBÁ;MG;BRASIL;SNHH;29/11/2012;19:32:00;0
46627;46627;46627;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;29/11/2012;17:25:00;0
46710;46710;46710;ACIDENTE;VILA VELHA;ES;BRASIL;****;29/11/2012;10:40:00;0
46717;46717;46717;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;29/11/2012;23:35:00;0
46758;46758;46758;INCIDENTE;MANAUS;AM;BRASIL;SBEG;29/11/2012;18:20:00;0
46630;46630;46630;ACIDENTE;JAÚ;SP;BRASIL;SDMV;01/12/2012;20:30:00;0
46640;46640;46640;INCIDENTE;PALMAS;TO;BRASIL;SBPJ;01/12/2012;04:00:00;0
46718;46718;46718;INCIDENTE;FORTALEZA;CE;BRASIL;****;01/12/2012;16:33:00;0
46638;46638;46638;INCIDENTE;MANAUS;AM;BRASIL;SBEG;02/12/2012;15:00:00;0
46707;46707;46707;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;02/12/2012;16:01:00;0
46719;46719;46719;INCIDENTE;CONFINS;MG;BRASIL;SBCF;02/12/2012;13:55:00;0
46720;46720;46720;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;04/12/2012;10:30:00;0
46706;46706;46706;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;05/12/2012;17:40:00;1
46748;46748;46748;ACIDENTE;JUSCIMEIRA;MT;BRASIL;****;05/12/2012;12:30:00;0
46708;46708;46708;ACIDENTE;ITAQUI;RS;BRASIL;****;06/12/2012;16:30:00;0
46712;46712;46712;INCIDENTE GRAVE;BELÉM;PA;BRASIL;SBJC;06/12/2012;15:15:00;0
46721;46721;46721;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;06/12/2012;18:20:00;0
46747;46747;46747;ACIDENTE;SORRISO;MT;BRASIL;****;06/12/2012;20:00:00;1
46735;46735;46735;ACIDENTE;POCONÉ;MT;BRASIL;****;07/12/2012;20:00:00;0
46746;46746;46746;ACIDENTE;PRIMAVERA DO LESTE;MT;BRASIL;SWPY;07/12/2012;14:30:00;1
46765;46765;46765;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;07/12/2012;01:00:00;0
46722;46722;46722;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;08/12/2012;10:20:00;0
46845;46845;46845;ACIDENTE;FELIXLÂNDIA;MG;BRASIL;****;08/12/2012;19:56:00;0
46703;46703;46703;ACIDENTE;OLIVEIRA;MG;BRASIL;****;10/12/2012;18:50:00;0
46752;46752;46752;ACIDENTE;SANTA VITÓRIA DO PALMAR;RS;BRASIL;****;10/12/2012;10:30:00;1
46766;46766;46766;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;10/12/2012;17:00:00;0
46789;46789;46789;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;10/12/2012;19:45:00;0
46702;46702;46702;ACIDENTE;GOIÂNIA;GO;BRASIL;SBNV;11/12/2012;17:00:00;0
46704;46704;46704;ACIDENTE;IBIÁ;MG;BRASIL;****;12/12/2012;18:00:00;0
46705;46705;46705;INCIDENTE GRAVE;JUIZ DE FORA;MG;BRASIL;SBJF;12/12/2012;17:50:00;0
46754;46754;46754;INCIDENTE GRAVE;SOURE;PA;BRASIL;SNSW;12/12/2012;20:10:00;0
46790;46790;46790;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;12/12/2012;15:00:00;0
46751;46751;46751;ACIDENTE;URUGUAIANA;RS;BRASIL;SJDU;13/12/2012;22:00:00;2
46767;46767;46767;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;13/12/2012;15:13:00;0
46768;46768;46768;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;13/12/2012;18:21:00;0
46759;46759;46759;INCIDENTE;MACAÉ;RJ;BRASIL;SBME;15/12/2012;20:00:00;0
46734;46734;46734;ACIDENTE;SÃO PAULO;SP;BRASIL;****;16/12/2012;20:00:00;2
46749;46749;46749;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;****;16/12/2012;01:20:00;0
46823;46823;46823;INCIDENTE GRAVE;ROSÁRIO DO SUL;RS;BRASIL;SSRZ;16/12/2012;22:30:00;1
46763;46763;46763;INCIDENTE;RIO BRANCO;AC;BRASIL;SBRB;18/12/2012;14:01:00;0
46753;46753;46753;ACIDENTE;ITÁPOLIS;SP;BRASIL;****;20/12/2012;13:30:00;2
46756;46756;46756;INCIDENTE GRAVE;CAMPINAS;SP;BRASIL;SDAM;20/12/2012;09:55:00;0
46750;46750;46750;ACIDENTE;IPIRANGA DO NORTE;MT;BRASIL;****;21/12/2012;17:30:00;0
46755;46755;46755;INCIDENTE GRAVE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;21/12/2012;09:43:00;0
46760;46760;46760;INCIDENTE;CONFINS;MG;BRASIL;****;21/12/2012;01:40:00;0
46761;46761;46761;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;21/12/2012;14:30:00;0
46762;46762;46762;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;21/12/2012;19:15:00;0
46764;46764;46764;INCIDENTE;IPIXUNA;AM;BRASIL;****;22/12/2012;19:10:00;0
46842;46842;46842;ACIDENTE;ITUIUTABA;MG;BRASIL;****;22/12/2012;21:30:00;0
46844;46844;46844;ACIDENTE;GURUPÁ;PA;BRASIL;SNGU;22/12/2012;19:00:00;0
46757;46757;46757;INCIDENTE;CAMPINAS;SP;BRASIL;****;23/12/2012;15:20:00;0
46791;46791;46791;INCIDENTE;VÁRZEA GRANDE;MT;BRASIL;SBCY;25/12/2012;18:47:00;0
46792;46792;46792;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;26/12/2012;21:40:00;0
46840;46840;46840;ACIDENTE;PARÁ DE MINAS;MG;BRASIL;****;26/12/2012;21:50:00;2
46788;46788;46788;INCIDENTE;BOA VISTA;RR;BRASIL;SBBV;27/12/2012;17:25:00;0
46841;46841;46841;ACIDENTE;ANGRA DOS REIS;RJ;BRASIL;SDMC;27/12/2012;16:03:00;0
52073;52073;52073;INCIDENTE;SÃO SEBASTIÃO;SP;BRASIL;****;27/12/2012;20:30:00;0
46793;46793;46793;INCIDENTE;SÃO PAULO;SP;BRASIL;****;28/12/2012;16:30:00;0
46780;46780;46780;ACIDENTE;SANTA FÉ DO SUL;SP;BRASIL;****;29/12/2012;21:00:00;0
46814;46814;46814;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;29/12/2012;15:10:00;0
46839;46839;46839;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;****;29/12/2012;19:00:00;0
46910;46910;46910;INCIDENTE;UBATUBA;SP;BRASIL;****;29/12/2012;20:00:00;0
46787;46787;46787;INCIDENTE;FORTALEZA;CE;BRASIL;SBFZ;30/12/2012;12:55:00;0
46781;46781;46781;ACIDENTE;SONORA;MS;BRASIL;****;31/12/2012;10:30:00;0
46811;46811;46811;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;01/01/2013;04:45:00;0
46861;46861;46861;ACIDENTE;VIAMÃO;RS;BRASIL;****;02/01/2013;16:45:00;0
46980;46980;46980;ACIDENTE;LUZIÂNIA;GO;BRASIL;****;02/01/2013;20:50:00;0
46782;46782;46782;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;03/01/2013;20:00:00;0
46857;46857;46857;ACIDENTE;CARAGUATATUBA;SP;BRASIL;****;03/01/2013;16:00:00;0
46783;46783;46783;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;04/01/2013;16:05:00;0
46784;46784;46784;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;05/01/2013;21:00:00;0
46785;46785;46785;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;05/01/2013;10:00:00;0
46786;46786;46786;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;05/01/2013;01:00:00;0
46812;46812;46812;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;05/01/2013;16:25:00;0
46855;46855;46855;ACIDENTE;LUCAS DO RIO VERDE;MT;BRASIL;****;05/01/2013;14:30:00;1
46813;46813;46813;INCIDENTE;TERESINA;PI;BRASIL;SBTE;07/01/2013;13:36:00;0
46819;46819;46819;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;07/01/2013;20:58:00;0
46821;46821;46821;INCIDENTE;PONTA PORÃ;MS;BRASIL;SBPP;07/01/2013;16:33:00;0
46820;46820;46820;INCIDENTE;MONTES CLAROS;MG;BRASIL;****;08/01/2013;00:50:00;0
46876;46876;46876;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;08/01/2013;18:53:00;0
46877;46877;46877;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;09/01/2013;19:30:00;0
47143;47143;47143;INCIDENTE;CAMPINAS;SP;BRASIL;SDAM;09/01/2013;13:00:00;0
46860;46860;46860;ACIDENTE;RIO BRANCO;AC;BRASIL;SBRB;11/01/2013;16:30:00;0
46863;46863;46863;INCIDENTE GRAVE;BOITUVA;SP;BRASIL;****;11/01/2013;21:50:00;0
46896;46896;46896;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;****;11/01/2013;18:30:00;0
46885;46885;46885;INCIDENTE;PRESIDENTE PRUDENTE;SP;BRASIL;SBDN;12/01/2013;13:00:00;0
46905;46905;46905;INCIDENTE;ARACAJU;SE;BRASIL;****;12/01/2013;20:00:00;0
46864;46864;46864;INCIDENTE GRAVE;CAMPO FLORIDO;MG;BRASIL;****;16/01/2013;18:29:00;2
46884;46884;46884;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;16/01/2013;17:13:00;0
46856;46856;46856;ACIDENTE;MARINGÁ;PR;BRASIL;SBMG;17/01/2013;12:10:00;1
46858;46858;46858;ACIDENTE;PIRACICABA;SP;BRASIL;SDPW;18/01/2013;16:45:00;0
46881;46881;46881;INCIDENTE;BIRITIBA-MIRIM;SP;BRASIL;SDIH;18/01/2013;18:10:00;0
46859;46859;46859;ACIDENTE;CORNÉLIO PROCÓPIO;PR;BRASIL;****;19/01/2013;13:30:00;0
46866;46866;46866;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;19/01/2013;19:00:00;0
46878;46878;46878;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;19/01/2013;14:31:00;0
46879;46879;46879;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;19/01/2013;16:45:00;0
46883;46883;46883;INCIDENTE;LAGES;SC;BRASIL;SBLJ;20/01/2013;23:05:00;0
47096;47096;47096;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;20/01/2013;13:50:00;0
46854;46854;46854;ACIDENTE;SÃO PAULO;SP;BRASIL;****;21/01/2013;14:48:00;1
46850;46850;46850;ACIDENTE;CANARANA;MT;BRASIL;SWEK;22/01/2013;15:00:00;0
46868;46868;46868;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;****;22/01/2013;14:20:00;0
46870;46870;46870;INCIDENTE;VÁRZEA GRANDE;MT;BRASIL;SBCY;22/01/2013;01:36:00;0
46871;46871;46871;ACIDENTE;LONDRINA;PR;BRASIL;SBLO;23/01/2013;21:08:00;0
46872;46872;46872;ACIDENTE;LUÍS EDUARDO MAGALHÃES;BA;BRASIL;SSQZ;23/01/2013;13:15:00;0
46897;46897;46897;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;23/01/2013;17:00:00;0
46973;46973;46973;ACIDENTE;PONTES E LACERDA;MT;BRASIL;****;23/01/2013;21:50:00;0
46852;46852;46852;ACIDENTE;MANAUS;AM;BRASIL;SWFN;24/01/2013;20:15:00;0
46869;46869;46869;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;24/01/2013;13:35:00;0
46853;46853;46853;ACIDENTE;CAMPINA GRANDE;PB;BRASIL;SBJP;25/01/2013;14:20:00;5
46862;46862;46862;ACIDENTE;BOITUVA;SP;BRASIL;****;25/01/2013;17:40:00;0
46865;46865;46865;INCIDENTE GRAVE;GOIÂNIA;GO;BRASIL;SBGO;25/01/2013;13:55:00;1
46874;46874;46874;INCIDENTE;MARABÁ PAULISTA;SP;BRASIL;SDNE;25/01/2013;11:15:00;0
46904;46904;46904;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;SBCP;25/01/2013;09:20:00;0
46921;46921;46921;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;25/01/2013;13:26:00;0
46918;46918;46918;INCIDENTE GRAVE;IPIXUNA;AM;BRASIL;****;26/01/2013;15:00:00;1
46873;46873;46873;ACIDENTE;RECIFE;PE;BRASIL;SNEM;27/01/2013;11:30:00;1
46898;46898;46898;INCIDENTE;MANAUS;AM;BRASIL;****;27/01/2013;16:27:00;0
47134;47134;47134;ACIDENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;****;28/01/2013;14:30:00;0
46916;46916;46916;ACIDENTE;ALEGRETE;RS;BRASIL;****;29/01/2013;19:20:00;1
46919;46919;46919;INCIDENTE GRAVE;RESENDE;RJ;BRASIL;SDRS;30/01/2013;14:15:00;0
46972;46972;46972;ACIDENTE;PORTO BELO;SC;BRASIL;****;31/01/2013;11:07:00;0
47060;47060;47060;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;31/01/2013;08:35:00;0
46922;46922;46922;INCIDENTE;MANICORÉ;AM;BRASIL;SBMY;01/02/2013;19:15:00;0
46914;46914;46914;ACIDENTE;MANAUS;AM;BRASIL;SWFN;02/02/2013;18:30:00;0
46969;46969;46969;ACIDENTE;CÂNDIDO MOTA;SP;BRASIL;****;03/02/2013;23:10:00;2
46982;46982;46982;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;04/02/2013;19:10:00;0
47013;47013;47013;ACIDENTE;QUERÊNCIA;MT;BRASIL;****;04/02/2013;12:20:00;0
47042;47042;47042;INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;****;04/02/2013;14:15:00;0
47111;47111;47111;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;04/02/2013;22:29:00;0
47200;47200;47200;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;04/02/2013;17:14:00;0
47014;47014;47014;INCIDENTE GRAVE;SÃO LUÍS;MA;BRASIL;SBSL;05/02/2013;02:04:00;0
46977;46977;46977;ACIDENTE;PORTO FELIZ;SP;BRASIL;****;06/02/2013;22:00:00;0
46984;46984;46984;INCIDENTE;BARRETOS;SP;BRASIL;****;06/02/2013;18:45:00;0
47063;47063;47063;INCIDENTE;CABO FRIO;RJ;BRASIL;SBCB;06/02/2013;17:25:00;0
47099;47099;47099;INCIDENTE;CAMPINAS;SP;BRASIL;****;06/02/2013;20:45:00;0
46987;46987;46987;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;07/02/2013;13:15:00;0
